gene,Fish_kME
isogroup20736,0
isogroup20737,0
isogroup20739,0
isogroup2074,0
isogroup20741,0
isogroup20742,0
isogroup20746,0
isogroup20748,0
isogroup20749,0
isogroup2075,0
isogroup20751,0
isogroup20752,0
isogroup20753,0
isogroup20756,0
isogroup20758,0
isogroup20760,0
isogroup20761,0
isogroup20762,0
isogroup20763,0
isogroup20765,0
isogroup20768,0
isogroup20769,0
isogroup20770,0
isogroup20771,0
isogroup20772,0
isogroup20775,0
isogroup20777,0
isogroup20778,0
isogroup20779,0
isogroup20780,0
isogroup20781,0
isogroup20782,0
isogroup20784,0
isogroup20787,0
isogroup20788,0
isogroup2079,0
isogroup20790,0
isogroup20791,0
isogroup20792,0
isogroup20794,0
isogroup20795,0
isogroup20797,0
isogroup2080,0
isogroup20800,0
isogroup20801,0
isogroup20804,0
isogroup20805,0
isogroup20806,0
isogroup20808,0
isogroup20809,0
isogroup20810,0
isogroup20811,0
isogroup20814,0
isogroup20815,0
isogroup20817,0
isogroup20818,0
isogroup2082,0
isogroup20820,0
isogroup20823,0
isogroup20826,0
isogroup20827,0
isogroup20829,0
isogroup2083,0
isogroup20830,0
isogroup20831,0
isogroup20832,0
isogroup20833,0
isogroup20834,0
isogroup20836,0
isogroup20837,0
isogroup20839,0
isogroup2084,0
isogroup20841,0
isogroup20842,0
isogroup20843,0
isogroup20846,0
isogroup20847,0
isogroup20848,0
isogroup20849,0
isogroup2085,0
isogroup20850,0
isogroup20851,0
isogroup20852,0
isogroup20854,0
isogroup20857,0
isogroup20858,0
isogroup20859,0
isogroup20860,0
isogroup20861,0
isogroup20863,0
isogroup20865,0
isogroup20866,0
isogroup20868,0
isogroup20873,0
isogroup20874,0
isogroup20875,0
isogroup20876,0
isogroup20877,0
isogroup20878,0
isogroup20879,0
isogroup2088,0
isogroup20881,0
isogroup20882,0
isogroup20883,0
isogroup20885,0
isogroup20886,0
isogroup20887,0
isogroup20888,0
isogroup20889,0
isogroup2089,0
isogroup20890,0
isogroup20891,0
isogroup20894,0
isogroup20896,0
isogroup20897,0
isogroup2090,0
isogroup20900,0
isogroup20901,0
isogroup20902,0
isogroup20903,0
isogroup20904,0
isogroup20905,0
isogroup20906,0
isogroup20908,0
isogroup2091,0
isogroup20911,0
isogroup20912,0
isogroup20913,0
isogroup20914,0
isogroup20916,0
isogroup20917,0
isogroup20918,0
isogroup2092,0
isogroup20920,0
isogroup20921,0
isogroup20922,0
isogroup20923,0
isogroup20924,0
isogroup20925,0
isogroup20926,0.372121393810208
isogroup20928,0
isogroup20929,0
isogroup20933,0
isogroup20934,0
isogroup20935,0
isogroup20936,0
isogroup20938,0
isogroup2094,0
isogroup20940,0
isogroup20941,0
isogroup20942,0
isogroup20946,0
isogroup20947,0
isogroup2095,0
isogroup20950,0
isogroup20952,0
isogroup20953,0
isogroup20954,0
isogroup20955,0
isogroup20956,0
isogroup20957,0
isogroup20959,0
isogroup2096,0
isogroup20960,0
isogroup20961,0
isogroup20964,0
isogroup20965,0
isogroup20966,0
isogroup20967,0
isogroup20969,0
isogroup20971,0
isogroup20972,0
isogroup20973,0
isogroup20974,0
isogroup20976,0
isogroup20977,0
isogroup20978,0
isogroup20979,0
isogroup20980,0
isogroup20981,0
isogroup20984,0
isogroup20987,0
isogroup20989,0
isogroup20990,0
isogroup20991,0
isogroup20994,0
isogroup20995,0
isogroup20996,0
isogroup20997,0
isogroup20998,0
isogroup21,0
isogroup21001,0
isogroup21002,0
isogroup21003,0
isogroup21005,0
isogroup21006,0
isogroup21007,0
isogroup21008,0
isogroup21009,0
isogroup21011,0
isogroup21014,0
isogroup21015,0
isogroup21017,0
isogroup21019,0
isogroup2102,0
isogroup21020,0
isogroup21021,0
isogroup21022,0
isogroup21023,0
isogroup21024,0
isogroup21025,0
isogroup21026,0
isogroup21028,0
isogroup21029,0
isogroup2103,0
isogroup21030,0
isogroup21031,0
isogroup21035,0
isogroup21036,0
isogroup21038,0
isogroup2104,0
isogroup21043,0
isogroup21044,0
isogroup21045,0
isogroup21047,0
isogroup2105,0
isogroup21050,0
isogroup21051,0
isogroup21052,0
isogroup21053,0
isogroup21054,0
isogroup21055,0
isogroup21056,0
isogroup21057,0
isogroup21058,0
isogroup21059,0
isogroup21060,0
isogroup21061,0
isogroup21062,0
isogroup21063,0
isogroup21064,0
isogroup21066,0
isogroup21069,0
isogroup21072,0
isogroup21073,0
isogroup21075,0
isogroup21077,0
isogroup21078,0
isogroup21080,0
isogroup21081,0
isogroup21083,0
isogroup21087,0
isogroup21089,0
isogroup21090,0
isogroup21095,0
isogroup21096,0
isogroup21098,0
isogroup21099,0
isogroup21100,0
isogroup21102,0
isogroup21103,0
isogroup21107,0
isogroup21108,0
isogroup21109,0
isogroup21113,0
isogroup21114,0
isogroup21115,0
isogroup21116,0
isogroup21117,0
isogroup2112,0
isogroup21121,0
isogroup21123,0
isogroup21124,0
isogroup21126,0
isogroup21127,0
isogroup21132,0
isogroup21134,0
isogroup21135,0
isogroup21136,0
isogroup21138,0
isogroup2114,0
isogroup21140,0
isogroup21141,0
isogroup21142,0
isogroup21143,0
isogroup21145,0
isogroup21146,0
isogroup21147,0
isogroup2115,0
isogroup21150,0
isogroup21153,0
isogroup21154,0
isogroup21155,0
isogroup21156,0
isogroup21158,0
isogroup21160,0
isogroup21161,0
isogroup21162,0
isogroup21164,0
isogroup21167,0
isogroup21168,0
isogroup21169,0
isogroup21170,0
isogroup21175,0
isogroup21178,0
isogroup2118,0
isogroup21180,0
isogroup21184,0
isogroup21186,0
isogroup21187,0
isogroup21188,0
isogroup2119,0
isogroup21193,0
isogroup21194,0
isogroup21199,0
isogroup2120,0
isogroup21200,0
isogroup21203,0
isogroup21205,0
isogroup21209,0
isogroup2121,0
isogroup21210,0
isogroup21212,0
isogroup21213,0
isogroup21215,0
isogroup21217,0
isogroup2122,0
isogroup21221,0
isogroup21224,0
isogroup21228,0
isogroup21229,0
isogroup21232,0
isogroup21233,0
isogroup21236,0
isogroup21237,0
isogroup21239,0
isogroup21246,0
isogroup21248,0
isogroup2125,0
isogroup21250,0
isogroup21251,0
isogroup21254,0
isogroup21255,0
isogroup21256,0
isogroup21258,0
isogroup21259,0
isogroup21263,0
isogroup21264,0
isogroup21265,0
isogroup21267,0
isogroup21269,0
isogroup21272,0
isogroup21273,0
isogroup21277,0
isogroup21278,0
isogroup21279,0
isogroup21281,0
isogroup21283,0
isogroup21284,0
isogroup21286,0
isogroup21288,0
isogroup21289,0
isogroup2129,0
isogroup21290,0
isogroup21293,0
isogroup21295,0
isogroup21297,0
isogroup21298,0
isogroup2130,0
isogroup21300,0
isogroup21302,0
isogroup21304,0
isogroup21305,0
isogroup21307,0
isogroup21308,0
isogroup21309,0
isogroup2131,0
isogroup21310,0
isogroup21311,0
isogroup21312,0
isogroup21317,0
isogroup21319,0
isogroup21321,0
isogroup21323,0
isogroup21330,0
isogroup21331,0
isogroup21334,0
isogroup21335,0
isogroup21337,0
isogroup21339,0
isogroup21342,0
isogroup21343,0
isogroup21344,0
isogroup21346,0
isogroup21347,0
isogroup21348,0
isogroup21349,0
isogroup21351,0
isogroup21353,0
isogroup21354,0
isogroup21355,0
isogroup21358,0
isogroup2136,0
isogroup21365,0
isogroup21367,0
isogroup21368,0
isogroup2137,0
isogroup21372,0
isogroup21375,0
isogroup21376,0
isogroup21379,0
isogroup2138,0
isogroup21380,0
isogroup21384,0
isogroup21388,0
isogroup21392,0
isogroup21393,0
isogroup21396,0
isogroup21397,0
isogroup214,0
isogroup21400,0
isogroup21403,0
isogroup21404,0
isogroup21405,0
isogroup21406,0
isogroup21407,0
isogroup21409,0
isogroup2141,0
isogroup21410,0
isogroup21411,0
isogroup21414,0
isogroup21415,0
isogroup21416,0
isogroup21417,0
isogroup2142,0
isogroup21421,0
isogroup21422,0
isogroup21424,0
isogroup21425,0
isogroup21427,0
isogroup21429,0
isogroup2143,0
isogroup21432,0
isogroup21433,0
isogroup21434,0
isogroup21437,0
isogroup21438,0
isogroup21439,0
isogroup2144,0
isogroup21440,0
isogroup21441,0
isogroup21443,0
isogroup21444,0
isogroup21445,0
isogroup21448,0
isogroup21450,0
isogroup21461,0
isogroup21463,0
isogroup21464,0
isogroup21465,0
isogroup21469,0
isogroup2147,0
isogroup21470,0
isogroup21472,0
isogroup21474,0
isogroup21475,0
isogroup21478,0
isogroup21479,0
isogroup21480,0
isogroup21483,0
isogroup21484,0
isogroup21485,0
isogroup21487,0
isogroup21488,0
isogroup2149,0
isogroup21490,0
isogroup21493,0
isogroup21494,0
isogroup21495,0
isogroup21496,0
isogroup21498,0
isogroup21501,0
isogroup21503,0
isogroup21507,0
isogroup21509,0
isogroup2151,0
isogroup21511,0
isogroup21513,0
isogroup21514,0
isogroup21517,0
isogroup21518,0
isogroup2152,0.139782044422021
isogroup21520,0
isogroup21522,0
isogroup21524,0
isogroup21528,0
isogroup2153,0
isogroup21533,0
isogroup21534,0
isogroup21535,0
isogroup21536,0
isogroup21538,0
isogroup21541,0
isogroup21543,0
isogroup21545,0
isogroup21548,0
isogroup21550,0
isogroup21557,0
isogroup21559,0
isogroup21561,0
isogroup21564,0
isogroup21565,0
isogroup21567,0
isogroup21568,0
isogroup21569,0
isogroup21570,0
isogroup21571,0
isogroup21573,0
isogroup21574,0
isogroup21576,0
isogroup21577,0
isogroup21578,0
isogroup21579,0
isogroup21584,0
isogroup21588,0
isogroup21592,0
isogroup21595,0
isogroup21598,0
isogroup21599,0
isogroup216,0
isogroup21601,0
isogroup21602,0
isogroup21606,0
isogroup21609,0
isogroup21611,0
isogroup21615,0
isogroup21616,0
isogroup21617,0
isogroup21618,0
isogroup2162,0
isogroup21621,0
isogroup21629,0
isogroup2163,0
isogroup21630,0
isogroup21631,0
isogroup21636,0
isogroup21638,0
isogroup21640,0
isogroup21643,0
isogroup21646,0
isogroup21647,0
isogroup21648,0
isogroup21649,0
isogroup21650,0
isogroup21651,0
isogroup21653,0
isogroup21659,0
isogroup2166,0
isogroup21660,0
isogroup21661,0
isogroup21663,0
isogroup21664,0
isogroup21665,0
isogroup21666,0
isogroup21667,0
isogroup21668,0
isogroup21669,0
isogroup2167,0
isogroup21670,0
isogroup21672,0
isogroup21673,0
isogroup21674,0
isogroup21675,0
isogroup21676,0
isogroup21677,0
isogroup21678,0
isogroup21679,0
isogroup2168,0
isogroup21680,0
isogroup21681,0
isogroup21682,0
isogroup21683,0
isogroup21684,0
isogroup21686,0
isogroup21688,0
isogroup21690,0
isogroup21691,0
isogroup21694,0
isogroup21695,0
isogroup21696,0
isogroup21697,0
isogroup21698,0
isogroup21699,0
isogroup21700,0
isogroup21701,0
isogroup21703,0
isogroup21714,0
isogroup21716,0
isogroup21717,0
isogroup2172,0
isogroup21728,0
isogroup21729,0
isogroup2173,0
isogroup21730,0
isogroup21731,0
isogroup21732,0
isogroup21733,0
isogroup21734,0
isogroup21737,0
isogroup21739,0
isogroup21740,0
isogroup21742,0
isogroup21744,0
isogroup21745,0
isogroup21746,0
isogroup21748,0
isogroup21749,0
isogroup21751,0
isogroup21752,0
isogroup21753,0
isogroup21758,0
isogroup21759,0
isogroup21760,0
isogroup21761,0
isogroup21762,0
isogroup21763,0
isogroup21764,0
isogroup21765,0
isogroup21766,0
isogroup21768,0
isogroup21769,0
isogroup21771,0
isogroup21772,0
isogroup21775,0
isogroup21776,0
isogroup21777,0
isogroup21780,0
isogroup21781,0
isogroup21782,0
isogroup21783,0
isogroup21784,0
isogroup21785,0
isogroup21786,0
isogroup21787,0
isogroup21788,0
isogroup21792,0
isogroup21793,0
isogroup21794,0
isogroup21796,0
isogroup21797,0
isogroup21798,0
isogroup21799,0
isogroup2180,0
isogroup21801,0
isogroup21804,0
isogroup21805,0
isogroup21812,0
isogroup21814,0
isogroup21816,0
isogroup21820,0
isogroup21821,0
isogroup21822,0
isogroup21828,0
isogroup21834,0
isogroup21836,0
isogroup21838,0
isogroup2184,0
isogroup21844,0
isogroup21846,0
isogroup21847,0
isogroup21852,0
isogroup21853,0
isogroup21859,0
isogroup21860,0
isogroup21865,0
isogroup2187,0
isogroup21870,0
isogroup21871,0
isogroup21879,0
isogroup2188,0
isogroup21882,0
isogroup21884,0
isogroup21897,0
isogroup21898,0
isogroup2190,0
isogroup21902,0
isogroup21907,0
isogroup21908,0
isogroup21917,0
isogroup21919,0
isogroup2192,0
isogroup21922,0
isogroup21923,0
isogroup21924,0
isogroup21925,0
isogroup21929,0
isogroup21933,0
isogroup21934,0
isogroup21935,0
isogroup21936,0
isogroup21937,0
isogroup21938,0
isogroup21939,0
isogroup2194,0
isogroup21940,0
isogroup21942,0
isogroup21944,0
isogroup21945,0
isogroup21947,0
isogroup21949,0
isogroup21952,0
isogroup21955,0
isogroup21956,0
isogroup21959,0
isogroup21961,0
isogroup21963,0
isogroup21964,0
isogroup21965,0
isogroup21966,0
isogroup21967,0
isogroup21968,0
isogroup21970,0
isogroup21972,0
isogroup21973,0
isogroup21975,0
isogroup21976,0
isogroup21978,0
isogroup21979,0
isogroup21980,0
isogroup21985,0
isogroup21986,0
isogroup21987,0
isogroup21989,0
isogroup21991,0
isogroup21992,0
isogroup21993,0
isogroup21995,0
isogroup21996,0
isogroup21997,0
isogroup220,0
isogroup22000,0
isogroup22001,0
isogroup22002,0
isogroup22003,0
isogroup22007,0
isogroup22008,0
isogroup22011,0
isogroup22014,0
isogroup22015,0
isogroup22020,0
isogroup22021,0
isogroup22022,0
isogroup22023,0
isogroup22025,0
isogroup22027,0
isogroup22028,0
isogroup22029,0
isogroup2203,0
isogroup22030,0
isogroup22031,0
isogroup22032,0
isogroup22036,0
isogroup22038,0
isogroup22039,0
isogroup2204,0
isogroup22040,0
isogroup22041,0
isogroup22043,0
isogroup22045,0
isogroup22050,0
isogroup22052,0
isogroup22054,0
isogroup22055,0
isogroup22056,0
isogroup22058,0
isogroup22059,0
isogroup2206,0
isogroup22060,0
isogroup22062,0
isogroup22064,0
isogroup22068,0
isogroup22069,0
isogroup2207,0
isogroup22071,0
isogroup22072,0
isogroup22073,0
isogroup22074,0
isogroup22076,0
isogroup22077,0
isogroup22079,0
isogroup22080,0
isogroup22081,0
isogroup22083,0
isogroup22084,0
isogroup22087,0
isogroup22088,0
isogroup2209,0
isogroup22090,0
isogroup22091,0
isogroup22092,0
isogroup22093,0
isogroup22095,0
isogroup22096,0
isogroup22097,0
isogroup22098,0
isogroup22100,0
isogroup22101,0
isogroup22103,0
isogroup22104,0
isogroup22105,0
isogroup22106,0
isogroup22107,0
isogroup22109,0
isogroup22110,0
isogroup22111,0
isogroup22113,0
isogroup22116,0
isogroup22117,0
isogroup22118,0
isogroup22119,0
isogroup2212,0
isogroup22120,0
isogroup22122,0
isogroup22123,0
isogroup22124,0
isogroup22127,0
isogroup22128,0
isogroup22129,0
isogroup2213,0
isogroup22131,0
isogroup22132,0
isogroup22133,0
isogroup22135,0
isogroup22136,0
isogroup22137,0
isogroup22138,0
isogroup22139,0
isogroup22141,0
isogroup22143,0
isogroup22144,0
isogroup22145,0
isogroup22146,0
isogroup22147,0
isogroup22149,0
isogroup22151,0
isogroup22152,0
isogroup22155,0
isogroup22157,0
isogroup22158,0
isogroup22161,0
isogroup22162,0
isogroup22164,0
isogroup22165,0
isogroup22166,0
isogroup22167,0
isogroup22168,0
isogroup22169,0
isogroup22170,0
isogroup22171,0
isogroup22173,0
isogroup22175,0
isogroup22176,0
isogroup22178,0
isogroup2218,0
isogroup22180,0
isogroup22181,0
isogroup22182,0
isogroup22184,0
isogroup22188,0
isogroup22191,0
isogroup22192,0
isogroup22193,0
isogroup22196,0
isogroup22197,0
isogroup22198,0
isogroup2220,0
isogroup22203,0
isogroup22206,0
isogroup22207,0
isogroup22209,0
isogroup22210,0
isogroup22211,0
isogroup22212,0
isogroup22213,0
isogroup22216,0
isogroup22217,0
isogroup22218,0
isogroup2222,0
isogroup22221,0
isogroup22222,0
isogroup22223,0
isogroup22226,0
isogroup22227,0
isogroup22228,0
isogroup22229,0
isogroup2223,0
isogroup22232,0
isogroup22234,0
isogroup22236,0
isogroup22237,0
isogroup22238,0
isogroup22239,0
isogroup2224,0
isogroup22241,0
isogroup22244,0
isogroup22246,0
isogroup22247,0
isogroup22251,0
isogroup22252,0
isogroup22253,0
isogroup22255,0
isogroup22256,0
isogroup22257,0
isogroup22258,0
isogroup22259,0
isogroup22260,0
isogroup22261,0
isogroup22262,0
isogroup22263,0
isogroup22264,0
isogroup22265,0
isogroup22266,0
isogroup22268,0
isogroup22270,0
isogroup22271,0
isogroup22272,0
isogroup22273,0
isogroup22274,0
isogroup22276,0
isogroup22279,0
isogroup2228,0
isogroup22280,0
isogroup22281,0
isogroup22282,0
isogroup22284,0
isogroup22285,0
isogroup22286,0
isogroup22287,0
isogroup22288,0
isogroup22289,0
isogroup2229,0
isogroup22290,0
isogroup22293,0
isogroup22295,0
isogroup22297,0
isogroup22298,0
isogroup22299,0
isogroup223,0
isogroup22300,0
isogroup22303,0
isogroup22306,0
isogroup22308,0
isogroup22310,0
isogroup22312,0
isogroup22313,0
isogroup22315,0
isogroup22317,0
isogroup22319,0
isogroup2232,0
isogroup22321,0
isogroup22323,0
isogroup22324,0
isogroup22327,0
isogroup22328,0
isogroup2233,0
isogroup22330,0
isogroup22331,0
isogroup22332,0
isogroup22335,0
isogroup22336,0
isogroup22338,0
isogroup2234,0
isogroup22340,0
isogroup22341,0
isogroup22342,0
isogroup22345,0
isogroup22348,0
isogroup22352,0
isogroup22354,0
isogroup22356,0
isogroup2236,0
isogroup22360,0
isogroup22361,0
isogroup22362,0
isogroup22363,0
isogroup22364,0
isogroup22365,0
isogroup22366,0
isogroup22367,0
isogroup22368,0
isogroup22369,0
isogroup22370,0
isogroup22373,0
isogroup22374,0
isogroup22377,0
isogroup22379,0
isogroup22383,0
isogroup22384,0
isogroup22386,0
isogroup22389,0
isogroup22392,0
isogroup22398,0
isogroup22399,0
isogroup224,0
isogroup22404,0
isogroup22406,0
isogroup22410,0
isogroup22412,0
isogroup22413,0
isogroup22415,0
isogroup22417,0
isogroup22418,0
isogroup22419,0
isogroup22420,0
isogroup22421,0
isogroup22425,0
isogroup22427,0
isogroup22428,0
isogroup2243,0
isogroup22430,0
isogroup22432,0
isogroup22433,0
isogroup22434,0
isogroup22437,0
isogroup22439,0
isogroup22440,0
isogroup22441,0
isogroup22443,0
isogroup22444,0
isogroup22445,0
isogroup22446,0
isogroup22447,0
isogroup22448,0
isogroup22449,0
isogroup22450,0
isogroup22451,0
isogroup22454,0
isogroup22455,0
isogroup22458,0
isogroup22461,0
isogroup22463,0
isogroup22464,0
isogroup22468,0
isogroup22471,0
isogroup22474,0
isogroup22475,0
isogroup22476,0
isogroup22477,0
isogroup22479,0
isogroup22480,0
isogroup22482,0
isogroup22483,0
isogroup22484,0
isogroup22485,0
isogroup22487,0
isogroup22488,0
isogroup22489,0
isogroup2249,0
isogroup22490,0.339287535018411
isogroup22491,0
isogroup22492,0
isogroup22494,0
isogroup22496,0
isogroup22497,0
isogroup22498,0
isogroup22500,0
isogroup22501,0
isogroup22503,0
isogroup22504,0
isogroup22506,0
isogroup22508,0
isogroup22510,0
isogroup22511,0
isogroup22512,0
isogroup22513,0
isogroup22518,0
isogroup2252,0
isogroup22520,0
isogroup22521,0
isogroup22522,0
isogroup22525,0
isogroup22528,0
isogroup22529,0
isogroup22530,0
isogroup22531,0
isogroup22533,0
isogroup22534,0
isogroup22536,0
isogroup22537,0
isogroup22538,0
isogroup22539,0
isogroup22540,0
isogroup22541,0
isogroup22543,0
isogroup22546,0
isogroup22547,0
isogroup22549,0
isogroup22550,0
isogroup22551,0
isogroup22552,0
isogroup22553,0
isogroup22554,0
isogroup22556,0
isogroup22557,0
isogroup22558,0
isogroup22559,0
isogroup2256,0
isogroup22560,0
isogroup22562,0
isogroup22565,0
isogroup22566,0
isogroup22569,0
isogroup22570,0
isogroup22571,0
isogroup22572,0
isogroup22573,0
isogroup22574,0
isogroup22577,0
isogroup22580,0
isogroup22585,0
isogroup22586,0
isogroup2259,0
isogroup22590,0
isogroup22591,0
isogroup22592,0
isogroup22597,0
isogroup22599,0
isogroup22601,0
isogroup22608,0
isogroup22611,0
isogroup22613,0
isogroup22614,0
isogroup22619,0
isogroup22620,0
isogroup22621,0
isogroup22623,0
isogroup22624,0
isogroup22625,0
isogroup22627,0
isogroup22629,0
isogroup22631,0
isogroup22641,0
isogroup22642,0
isogroup22643,0
isogroup22645,0
isogroup22646,0
isogroup22648,0
isogroup22649,0
isogroup22650,0
isogroup22654,0
isogroup22655,0
isogroup22656,0
isogroup22657,0
isogroup22661,0
isogroup22663,0
isogroup22664,0
isogroup22665,0
isogroup22666,0
isogroup22668,0
isogroup22670,0
isogroup22671,0
isogroup22672,0
isogroup22674,0
isogroup22676,0
isogroup22678,0
isogroup22680,0
isogroup22681,0
isogroup22682,0
isogroup22684,0
isogroup22687,0
isogroup22689,0
isogroup22690,0
isogroup22691,0
isogroup22692,0.407645558137536
isogroup22693,0
isogroup22694,0
isogroup22695,0
isogroup22696,0
isogroup22697,0
isogroup22699,0
isogroup227,0
isogroup2270,0
isogroup22700,0
isogroup22701,0
isogroup22702,0
isogroup22705,0
isogroup22706,0
isogroup22707,0
isogroup22708,0
isogroup22709,0
isogroup22710,0
isogroup22712,0
isogroup22713,0
isogroup22715,0
isogroup22717,0
isogroup22718,0
isogroup2272,0
isogroup22723,0
isogroup22725,0
isogroup22730,0
isogroup22731,0
isogroup22732,0
isogroup22733,0
isogroup22735,0
isogroup22736,0
isogroup22737,0
isogroup22740,0
isogroup22741,0
isogroup22746,0
isogroup22750,0
isogroup22751,0
isogroup22754,0
isogroup22755,0
isogroup22756,0
isogroup22757,0
isogroup22758,0
isogroup22759,0
isogroup22761,0
isogroup22766,0
isogroup22767,0
isogroup22768,0
isogroup22770,0
isogroup22771,0
isogroup22772,0
isogroup22773,0
isogroup22774,0
isogroup22775,0
isogroup22776,0
isogroup22778,0
isogroup22780,0
isogroup22786,0
isogroup22787,0
isogroup22788,0
isogroup22789,0
isogroup22790,0
isogroup22791,0
isogroup22799,0
isogroup22800,0
isogroup22804,0
isogroup22806,0
isogroup22807,0
isogroup22809,0
isogroup22814,0
isogroup22821,0
isogroup22822,0
isogroup22823,0
isogroup22827,0
isogroup22828,0
isogroup22829,0
isogroup22833,0
isogroup22837,0
isogroup22840,0
isogroup22844,0
isogroup22845,0
isogroup22846,0
isogroup22848,0
isogroup22851,0
isogroup22852,0
isogroup22854,0
isogroup22856,0
isogroup22858,0
isogroup22859,0
isogroup22862,0
isogroup22864,0
isogroup22865,0
